user,employee_name,department,role,login_time,logout_time,session_duration_hrs,source_ip,location,auth_method,success,is_weekend
EMP-1084,Kimberly James,Sales,Sales Rep,2024-03-11 07:27:07.132458,2024-03-11 15:25:35.861055,7.97,10.142.20.41,Office-SanFrancisco,password,1,0
EMP-1085,Laura Ruiz,Legal,Contract Specialist,2024-03-11 08:40:28.945030,2024-03-11 15:41:50.103817,7.02,10.60.74.181,Office-Bangalore,certificate,1,0
EMP-1086,Elizabeth Mendoza,IT Security,SOC Analyst,2024-03-11 07:54:52.481108,2024-03-11 16:23:10.253879,8.47,10.30.140.58,Office-London,MFA,1,0
EMP-1087,Christopher Martinez,Executive,CEO,2024-03-11 09:29:03.955954,2024-03-11 18:04:59.924130,8.6,10.192.212.146,Office-SanFrancisco,SSO,1,0
EMP-1088,Jessica Reyes,Research & Development,R&D Engineer,2024-03-11 10:09:27.094761,2024-03-11 20:21:16.855378,10.2,10.129.139.127,Remote,password,1,0
EMP-1089,Scott Garcia,Marketing,SEO Specialist,2024-03-11 08:32:22.257158,2024-03-11 17:47:45.512300,9.26,10.65.7.24,Remote,SSO,1,0
EMP-1090,Maria Gray,Operations,Operations Manager,2024-03-11 10:44:51.137636,2024-03-11 19:01:41.851954,8.28,10.121.133.167,Office-Berlin,SSO,1,0
EMP-1091,Nancy Howard,Engineering,DevOps Engineer,2024-03-11 10:19:43.725030,2024-03-11 18:13:35.000951,7.9,10.121.90.105,Remote,certificate,1,0
EMP-1092,Christine Wilson,Finance,Sr. Accountant,2024-03-11 10:02:14.217530,2024-03-11 20:31:43.532348,10.49,10.127.74.170,Office-London,certificate,1,0
EMP-1093,Ryan Lopez,Human Resources,HR Manager,2024-03-11 07:27:54.389333,2024-03-11 16:52:29.165330,9.41,10.249.198.104,Office-London,certificate,1,0
EMP-1094,Edward Miller,Sales,Account Executive,2024-03-11 10:02:55.097564,2024-03-11 19:27:20.752191,9.41,10.194.128.161,Office-Berlin,certificate,1,0
EMP-1095,Anthony Wright,Legal,Contract Specialist,2024-03-11 07:19:27.813648,2024-03-11 16:18:24.081412,8.98,10.226.179.125,Office-SanFrancisco,MFA,1,0
EMP-1096,Benjamin Cox,IT Security,SOC Analyst,2024-03-11 10:40:20.111449,2024-03-11 20:04:51.421557,9.41,10.142.4.142,Remote,certificate,1,0
EMP-1097,Mark Anderson,Executive,VP Engineering,2024-03-11 09:53:55.133144,2024-03-11 14:51:57.082802,4.97,10.239.184.75,HQ-NewYork,SSO,1,0
EMP-1098,Kathleen Stewart,Research & Development,Data Scientist,2024-03-11 07:35:43.687847,2024-03-11 17:00:45.736281,9.42,10.99.49.236,Office-Bangalore,SSO,1,0
EMP-1099,Emily Foster,Marketing,SEO Specialist,2024-03-11 09:06:58.821580,2024-03-11 16:53:47.893866,7.78,10.211.1.73,Office-London,password,1,0
EMP-1100,Karen Edwards,Operations,Logistics Coordinator,2024-03-11 10:17:47.264010,2024-03-11 19:07:35.454962,8.83,10.142.196.140,Office-Bangalore,password,1,0
EMP-1001,Mark Edwards,Engineering,QA Engineer,2024-03-12 09:36:10.258324,2024-03-12 18:22:07.288731,8.77,10.179.109.88,Office-London,SSO,1,0
EMP-1002,Margaret Ross,Finance,Finance Manager,2024-03-12 08:55:45.377071,2024-03-12 17:06:44.138920,8.18,10.25.92.217,HQ-NewYork,certificate,1,0
EMP-1003,Jennifer Sanders,Human Resources,Benefits Coordinator,2024-03-12 09:06:56.224803,2024-03-12 17:47:06.313822,8.67,10.21.142.76,Office-Berlin,certificate,1,0
EMP-1004,Alexander Rodriguez,Sales,Sales Rep,2024-03-12 09:20:05.382533,2024-03-12 14:55:51.113408,5.6,10.253.21.219,Remote,SSO,1,0
EMP-1005,Timothy Scott,Legal,Legal Manager,2024-03-12 10:00:24.249768,2024-03-12 18:42:04.937233,8.69,10.95.91.54,Remote,SSO,1,0
EMP-1006,Nicole Brooks,IT Security,SOC Analyst,2024-03-12 09:15:01.758466,2024-03-12 18:45:00.438125,9.5,10.119.98.70,Office-Berlin,certificate,1,0
EMP-1007,Dennis Jimenez,Executive,CEO,2024-03-12 09:09:34.683820,2024-03-12 18:27:15.026892,9.29,10.103.69.17,Office-SanFrancisco,certificate,1,0
EMP-1008,Margaret Wood,Research & Development,Lab Technician,2024-03-12 08:49:35.124239,2024-03-12 17:37:24.957163,8.8,10.68.36.64,Office-Bangalore,password,1,0
EMP-1009,Justin Phillips,Marketing,Marketing Manager,2024-03-12 07:59:55.174331,2024-03-12 16:10:07.258503,8.17,10.127.24.194,Office-SanFrancisco,certificate,1,0
EMP-1010,Karen Watson,Operations,Project Manager,2024-03-12 11:15:40.832027,2024-03-12 16:08:36.026850,4.88,10.17.99.98,Remote,password,1,0
EMP-1011,Stephen Johnson,Engineering,Software Engineer,2024-03-12 07:00:21.616925,2024-03-12 16:57:53.382554,9.96,10.197.165.88,Remote,certificate,1,0
EMP-1012,Sharon Lee,Finance,Controller,2024-03-12 07:44:02.607072,2024-03-12 19:11:12.701857,11.45,10.196.46.130,HQ-NewYork,password,1,0
EMP-1013,Samantha Cook,Human Resources,HR Director,2024-03-12 07:07:53.206570,2024-03-12 14:06:24.523289,6.98,10.196.42.139,Office-SanFrancisco,password,1,0
EMP-1014,Gary Williams,Sales,Sales Rep,2024-03-12 07:59:51.947151,2024-03-12 14:02:33.856027,6.04,10.15.62.225,Office-London,SSO,1,0
EMP-1015,Janet Morales,Legal,Legal Counsel,2024-03-12 08:06:17.080135,2024-03-12 17:37:29.397969,9.52,10.169.122.243,Office-Berlin,MFA,1,0
EMP-1016,Shirley Cox,IT Security,CISO,2024-03-12 09:30:25.801286,2024-03-12 15:59:07.066113,6.48,10.177.52.183,Office-SanFrancisco,MFA,1,0
EMP-1017,Christine Wood,Executive,COO,2024-03-12 07:25:46.027655,2024-03-12 15:13:24.244068,7.79,10.31.64.58,Office-Bangalore,SSO,1,0
EMP-1018,Robert Ramos,Research & Development,R&D Manager,2024-03-12 07:08:16.500141,2024-03-12 13:19:58.152954,6.19,10.19.182.162,Office-SanFrancisco,password,1,0
EMP-1019,David Jones,Marketing,Marketing Manager,2024-03-12 08:31:01.767812,2024-03-12 16:04:59.526480,7.57,10.72.172.125,HQ-NewYork,MFA,1,0
EMP-1020,Patrick Kelly,Operations,Logistics Coordinator,2024-03-12 07:15:39.301837,2024-03-12 14:01:55.562281,6.77,10.207.105.49,Office-Bangalore,password,1,0
EMP-1021,Raymond Parker,Engineering,Engineering Manager,2024-03-12 06:52:15.823222,2024-03-12 15:24:50.534830,8.54,10.222.187.14,Office-Bangalore,password,1,0
EMP-1022,Stephanie Sanders,Finance,Finance Manager,2024-03-12 08:55:32.283256,2024-03-12 17:23:21.180330,8.46,10.49.138.115,HQ-NewYork,certificate,1,0
EMP-1023,Nancy Scott,Human Resources,Benefits Coordinator,2024-03-12 07:13:15.444203,2024-03-12 17:52:24.368950,10.65,10.207.221.220,Office-SanFrancisco,MFA,1,0
EMP-1024,Katherine Cooper,Sales,Sales Rep,2024-03-12 08:58:31.559974,2024-03-12 18:05:03.624686,9.11,10.105.125.124,HQ-NewYork,SSO,1,0
EMP-1025,Linda Perez,Legal,Legal Manager,2024-03-12 09:47:55.972080,2024-03-12 18:37:54.656384,8.83,10.238.201.201,HQ-NewYork,MFA,1,0
EMP-1026,Jason Hughes,IT Security,Incident Responder,2024-03-12 06:59:04.386119,2024-03-12 13:32:39.996138,6.56,10.49.76.56,Remote,password,1,0
EMP-1027,Catherine Green,Executive,CEO,2024-03-12 08:51:38.043976,2024-03-12 17:55:05.265338,9.06,10.236.219.136,HQ-NewYork,certificate,1,0
EMP-1028,Angela Hernandez,Research & Development,Data Scientist,2024-03-12 07:28:52.281521,2024-03-12 14:08:36.813925,6.66,10.221.61.104,HQ-NewYork,certificate,0,0
EMP-1029,Justin Kim,Marketing,Marketing Analyst,2024-03-12 09:27:08.319617,2024-03-12 17:03:12.408040,7.6,10.169.150.145,Office-Berlin,MFA,1,0
EMP-1030,Anthony Bennett,Operations,Operations Manager,2024-03-12 09:45:41.562030,2024-03-12 17:22:08.580859,7.61,10.34.172.166,Office-SanFrancisco,MFA,1,0
EMP-1031,Kenneth Long,Engineering,Software Engineer,2024-03-12 07:39:04.031038,2024-03-12 16:22:01.327232,8.72,10.145.26.19,HQ-NewYork,certificate,0,0
EMP-1032,Thomas Hall,Finance,Financial Analyst,2024-03-12 09:52:59.198460,2024-03-12 20:05:02.413311,10.2,10.41.113.214,Office-SanFrancisco,SSO,1,0
EMP-1033,Christine Peterson,Human Resources,HR Manager,2024-03-12 07:41:38.024370,2024-03-12 16:33:24.797851,8.86,10.68.30.228,Remote,SSO,1,0
EMP-1034,Paul Torres,Sales,Business Development,2024-03-12 10:04:07.214553,2024-03-12 17:42:37.659625,7.64,10.176.163.219,Office-SanFrancisco,password,1,0
EMP-1035,Steven Miller,Legal,Legal Counsel,2024-03-12 09:21:44.628333,2024-03-12 17:19:01.053207,7.95,10.12.1.86,Remote,SSO,1,0
EMP-1036,Charles Patel,IT Security,CISO,2024-03-12 08:18:08.369327,2024-03-12 15:25:23.998279,7.12,10.3.29.20,Office-Berlin,certificate,1,0
EMP-1037,Melissa Howard,Executive,VP Sales,2024-03-12 07:22:39.129093,2024-03-12 15:14:48.330684,7.87,10.11.79.94,Office-SanFrancisco,certificate,1,0
EMP-1038,Anthony Mendoza,Research & Development,Data Scientist,2024-03-12 09:45:47.683255,2024-03-12 17:32:32.383954,7.78,10.200.144.227,Remote,certificate,1,0
EMP-1039,Donald Lee,Marketing,Content Strategist,2024-03-12 10:00:46.649106,2024-03-12 15:55:42.514577,5.92,10.189.237.86,Office-Bangalore,SSO,1,0
EMP-1040,Paul Lee,Operations,Operations Analyst,2024-03-12 10:23:31.036378,2024-03-12 18:12:53.838989,7.82,10.57.52.210,Office-Bangalore,MFA,1,0
EMP-1041,Michelle Robinson,Engineering,Sr. Software Engineer,2024-03-12 09:08:07.582848,2024-03-12 19:54:33.798454,10.77,10.85.72.222,HQ-NewYork,certificate,1,0
EMP-1042,Brian Chavez,Finance,Accounts Payable,2024-03-12 09:42:34.715500,2024-03-12 17:43:26.172838,8.01,10.241.8.30,Office-Bangalore,MFA,1,0
EMP-1043,Justin King,Human Resources,HR Specialist,2024-03-12 10:12:41.225265,2024-03-12 21:13:46.023949,11.02,10.187.202.81,HQ-NewYork,MFA,1,0
EMP-1044,Deborah Kelly,Sales,Account Executive,2024-03-12 08:56:08.959912,2024-03-12 13:43:54.154259,4.8,10.112.1.134,Office-London,password,1,0
EMP-1045,Sharon Rodriguez,Legal,Compliance Officer,2024-03-12 10:00:18.979258,2024-03-12 16:55:58.583601,6.93,10.218.32.185,Office-Berlin,certificate,1,0
EMP-1046,Christine Evans,IT Security,Security Engineer,2024-03-12 10:25:11.406560,2024-03-12 18:21:51.563662,7.94,10.33.50.108,Office-Bangalore,MFA,1,0
EMP-1047,Brandon Reed,Executive,COO,2024-03-12 10:48:10.122660,2024-03-12 20:02:44.612775,9.24,10.78.74.54,Office-Bangalore,SSO,1,0
EMP-1048,Cynthia Cruz,Research & Development,Lab Technician,2024-03-12 07:46:36.655153,2024-03-12 14:53:03.969816,7.11,10.122.204.231,Remote,MFA,1,0
EMP-1049,Andrew Rogers,Marketing,Brand Manager,2024-03-12 08:22:36.565576,2024-03-12 15:17:32.031464,6.92,10.173.80.58,Office-London,certificate,1,0
EMP-1050,Patricia Garcia,Operations,Project Manager,2024-03-12 08:35:55.438673,2024-03-12 15:56:40.602257,7.35,10.107.227.162,Office-Bangalore,MFA,1,0
EMP-1051,Amy Phillips,Engineering,Sr. Software Engineer,2024-03-12 08:41:13.347771,2024-03-12 18:19:38.871701,9.64,10.200.109.57,Office-SanFrancisco,MFA,1,0
EMP-1052,Michael Bailey,Finance,Sr. Accountant,2024-03-12 09:14:16.360260,2024-03-12 19:45:13.106627,10.52,10.206.119.171,HQ-NewYork,password,1,0
EMP-1053,Brandon Castillo,Human Resources,HR Director,2024-03-12 09:57:26.818302,2024-03-12 16:05:06.383963,6.13,10.230.41.191,Office-Bangalore,certificate,1,0
EMP-1054,Kimberly Long,Sales,Account Executive,2024-03-12 09:44:40.694693,2024-03-12 17:36:49.220333,7.87,10.125.161.62,Remote,password,1,0
EMP-1055,Elizabeth Alvarez,Legal,Compliance Officer,2024-03-12 06:56:12.999987,2024-03-12 13:31:13.552203,6.58,10.82.229.139,Office-SanFrancisco,MFA,1,0
EMP-1056,Karen Robinson,IT Security,CISO,2024-03-12 09:41:32.399082,2024-03-12 18:46:25.389599,9.08,10.55.17.107,Remote,SSO,1,0
EMP-1057,Anna Reyes,Executive,VP Engineering,2024-03-12 07:26:03.148523,2024-03-12 14:37:00.319789,7.18,10.100.232.198,HQ-NewYork,certificate,1,0
EMP-1058,Kathleen Smith,Research & Development,R&D Engineer,2024-03-12 09:28:41.688943,2024-03-12 20:13:17.181088,10.74,10.138.192.189,Office-London,SSO,1,0
EMP-1059,Mark Wright,Marketing,SEO Specialist,2024-03-12 10:22:53.863041,2024-03-12 19:19:24.397008,8.94,10.87.172.174,Office-Bangalore,MFA,1,0
EMP-1060,Cynthia Taylor,Operations,Logistics Coordinator,2024-03-12 08:10:32.303783,2024-03-12 17:34:59.301166,9.41,10.152.145.170,Office-Berlin,certificate,1,0
EMP-1061,Samuel Diaz,Engineering,Sr. Software Engineer,2024-03-12 07:52:58.514819,2024-03-12 14:53:01.759056,7.0,10.67.98.84,Office-Bangalore,MFA,1,0
EMP-1062,Carol Baker,Finance,Controller,2024-03-12 07:52:42.464893,2024-03-12 16:36:53.382158,8.74,10.214.21.121,Office-London,certificate,1,0
EMP-1063,Brian Lewis,Human Resources,HR Specialist,2024-03-12 06:32:27.874025,2024-03-12 16:46:55.128810,10.24,10.244.64.52,Remote,password,1,0
EMP-1064,Donald Taylor,Sales,Sales Director,2024-03-12 09:42:05.121214,2024-03-12 17:26:57.969137,7.75,10.243.56.120,Remote,MFA,1,0
EMP-1065,Lisa Cox,Legal,Contract Specialist,2024-03-12 07:40:54.342404,2024-03-12 15:51:46.493805,8.18,10.247.80.28,Remote,password,1,0
EMP-1066,Pamela Gray,IT Security,CISO,2024-03-12 08:35:05.490296,2024-03-12 17:51:20.908376,9.27,10.152.177.213,Office-Bangalore,MFA,1,0
EMP-1067,Rachel Foster,Executive,COO,2024-03-12 10:02:51.039812,2024-03-12 18:53:48.049638,8.85,10.201.11.89,Remote,certificate,1,0
EMP-1068,David Cook,Research & Development,R&D Engineer,2024-03-12 08:49:25.140322,2024-03-12 15:33:21.554118,6.73,10.28.111.246,HQ-NewYork,password,1,0
EMP-1069,Alexander Martin,Marketing,SEO Specialist,2024-03-12 10:17:30.238563,2024-03-12 22:14:42.961996,11.95,10.70.158.207,Office-SanFrancisco,SSO,1,0
EMP-1070,Sharon Sanders,Operations,Logistics Coordinator,2024-03-12 10:39:01.539598,2024-03-12 18:44:40.015226,8.09,10.213.240.23,Office-London,MFA,1,0
EMP-1071,Ashley Long,Engineering,DevOps Engineer,2024-03-12 09:37:10.774348,2024-03-12 19:19:44.661898,9.71,10.8.127.218,Office-Berlin,certificate,1,0
EMP-1072,Gary Ramirez,Finance,Finance Manager,2024-03-12 09:21:42.823039,2024-03-12 13:28:49.380780,4.12,10.226.153.180,Office-London,SSO,1,0
EMP-1073,Eric Harris,Human Resources,HR Specialist,2024-03-12 10:42:47.271319,2024-03-12 16:50:15.471023,6.12,10.143.195.62,Office-SanFrancisco,password,1,0
EMP-1074,Laura Williams,Sales,Sales Rep,2024-03-12 09:40:06.450692,2024-03-12 21:31:19.690692,11.85,10.178.63.79,Office-London,password,1,0
EMP-1075,Stephen Ortiz,Legal,Compliance Officer,2024-03-12 09:18:16.217634,2024-03-12 14:41:19.742653,5.38,10.91.180.117,Office-Bangalore,password,1,0
EMP-1076,Steven Robinson,IT Security,Security Analyst,2024-03-12 07:58:33.312178,2024-03-12 16:29:46.960257,8.52,10.31.191.138,Remote,certificate,1,0
EMP-1077,Margaret Patel,Executive,VP Engineering,2024-03-12 08:47:51.684387,2024-03-12 17:56:25.181637,9.14,10.73.252.26,Office-London,password,1,0
EMP-1078,Sandra Campbell,Research & Development,Data Scientist,2024-03-12 07:21:31.405412,2024-03-12 15:55:40.961577,8.57,10.137.33.71,Office-London,MFA,1,0
EMP-1079,Stephen Nguyen,Marketing,Content Strategist,2024-03-12 10:02:32.575830,2024-03-12 20:47:53.323261,10.76,10.224.4.147,Remote,certificate,1,0
EMP-1080,Kathleen Cruz,Operations,Operations Manager,2024-03-12 07:06:49.670697,2024-03-12 13:18:59.994648,6.2,10.241.221.123,Office-SanFrancisco,certificate,1,0
EMP-1081,Stephanie Morales,Engineering,Software Engineer,2024-03-12 09:26:53.831416,2024-03-12 20:44:03.283212,11.29,10.39.208.145,Office-Berlin,password,1,0
EMP-1082,Ashley Thomas,Finance,Accounts Payable,2024-03-12 10:41:47.643735,2024-03-12 19:28:08.236624,8.77,10.98.116.233,Office-Bangalore,certificate,1,0
EMP-1083,Emma Diaz,Human Resources,HR Manager,2024-03-12 08:56:54.949781,2024-03-12 21:35:56.248346,12.65,10.246.190.26,Office-Berlin,SSO,1,0
EMP-1084,Kimberly James,Sales,Sales Rep,2024-03-12 07:06:11.022919,2024-03-12 14:32:16.707520,7.43,10.142.20.41,Office-SanFrancisco,MFA,1,0
EMP-1085,Laura Ruiz,Legal,Contract Specialist,2024-03-12 09:13:06.289495,2024-03-12 15:23:31.594340,6.17,10.60.74.181,Office-Bangalore,MFA,1,0
EMP-1086,Elizabeth Mendoza,IT Security,SOC Analyst,2024-03-12 08:48:49.654135,2024-03-12 17:24:58.985733,8.6,10.30.140.58,Office-London,certificate,1,0
EMP-1087,Christopher Martinez,Executive,CEO,2024-03-12 10:01:20.544093,2024-03-12 19:02:39.794453,9.02,10.192.212.146,Office-SanFrancisco,MFA,1,0
EMP-1088,Jessica Reyes,Research & Development,R&D Engineer,2024-03-12 11:05:19.878210,2024-03-12 20:22:23.993247,9.28,10.129.139.127,Remote,password,1,0
EMP-1089,Scott Garcia,Marketing,SEO Specialist,2024-03-12 08:11:35.367844,2024-03-12 16:37:28.015317,8.43,10.65.7.24,Remote,MFA,1,0
EMP-1090,Maria Gray,Operations,Operations Manager,2024-03-12 09:57:45.148963,2024-03-12 16:32:17.228147,6.58,10.121.133.167,Office-Berlin,certificate,1,0
EMP-1091,Nancy Howard,Engineering,DevOps Engineer,2024-03-12 09:36:19.796470,2024-03-12 17:42:38.480290,8.11,10.121.90.105,Remote,password,1,0
EMP-1092,Christine Wilson,Finance,Sr. Accountant,2024-03-12 10:16:38.002828,2024-03-12 16:05:20.382303,5.81,10.127.74.170,Office-London,MFA,1,0
EMP-1093,Ryan Lopez,Human Resources,HR Manager,2024-03-12 06:38:55.973476,2024-03-12 13:59:35.920486,7.34,10.249.198.104,Office-London,certificate,1,0
EMP-1094,Edward Miller,Sales,Account Executive,2024-03-12 11:11:47.739091,2024-03-12 18:42:20.975807,7.51,10.194.128.161,Office-Berlin,MFA,1,0
EMP-1095,Anthony Wright,Legal,Contract Specialist,2024-03-12 07:32:20.683943,2024-03-12 18:26:00.102488,10.89,10.226.179.125,Office-SanFrancisco,SSO,1,0
EMP-1096,Benjamin Cox,IT Security,SOC Analyst,2024-03-12 10:20:46.112469,2024-03-12 19:10:37.107011,8.83,10.142.4.142,Remote,certificate,1,0
EMP-1097,Mark Anderson,Executive,VP Engineering,2024-03-12 09:14:40.391390,2024-03-12 19:31:04.033969,10.27,10.239.184.75,HQ-NewYork,MFA,1,0
EMP-1098,Kathleen Stewart,Research & Development,Data Scientist,2024-03-12 08:44:23.985595,2024-03-12 15:09:06.488210,6.41,10.99.49.236,Office-Bangalore,certificate,1,0
EMP-1099,Emily Foster,Marketing,SEO Specialist,2024-03-12 09:47:12.367922,2024-03-12 15:32:47.384632,5.76,10.211.1.73,Office-London,SSO,1,0
EMP-1100,Karen Edwards,Operations,Logistics Coordinator,2024-03-12 10:17:35.109691,2024-03-12 18:44:53.792098,8.46,10.142.196.140,Office-Bangalore,password,1,0
EMP-1001,Mark Edwards,Engineering,QA Engineer,2024-03-13 09:04:49.869348,2024-03-13 16:55:02.707529,7.84,10.179.109.88,Office-London,certificate,1,0
EMP-1002,Margaret Ross,Finance,Finance Manager,2024-03-13 09:14:29.314578,2024-03-13 19:15:34.960450,10.02,10.25.92.217,HQ-NewYork,password,1,0
EMP-1003,Jennifer Sanders,Human Resources,Benefits Coordinator,2024-03-13 09:49:12.336444,2024-03-13 16:34:24.255553,6.75,10.21.142.76,Office-Berlin,certificate,1,0
EMP-1004,Alexander Rodriguez,Sales,Sales Rep,2024-03-13 09:07:51.476828,2024-03-13 16:55:09.799373,7.79,10.253.21.219,Remote,SSO,1,0
EMP-1005,Timothy Scott,Legal,Legal Manager,2024-03-13 09:43:58.130003,2024-03-13 17:29:06.044071,7.75,10.95.91.54,Remote,SSO,1,0
EMP-1006,Nicole Brooks,IT Security,SOC Analyst,2024-03-13 08:39:17.255855,2024-03-13 16:10:17.819244,7.52,10.119.98.70,Office-Berlin,certificate,1,0
EMP-1007,Dennis Jimenez,Executive,CEO,2024-03-13 08:41:10.994172,2024-03-13 15:11:50.677694,6.51,10.103.69.17,Office-SanFrancisco,password,1,0
EMP-1008,Margaret Wood,Research & Development,Lab Technician,2024-03-13 09:17:06.736361,2024-03-13 18:56:56.713300,9.66,10.68.36.64,Office-Bangalore,password,1,0
EMP-1009,Justin Phillips,Marketing,Marketing Manager,2024-03-13 07:18:25.346212,2024-03-13 17:17:52.909660,9.99,10.127.24.194,Office-SanFrancisco,certificate,1,0
EMP-1010,Karen Watson,Operations,Project Manager,2024-03-13 11:02:41.095252,2024-03-13 20:40:54.078298,9.64,10.17.99.98,Remote,MFA,1,0
EMP-1011,Stephen Johnson,Engineering,Software Engineer,2024-03-13 07:15:00.812113,2024-03-13 16:35:46.167973,9.35,10.197.165.88,Remote,SSO,1,0
EMP-1012,Sharon Lee,Finance,Controller,2024-03-13 09:01:50.570032,2024-03-13 18:36:21.973645,9.58,10.196.46.130,HQ-NewYork,MFA,1,0
EMP-1013,Samantha Cook,Human Resources,HR Director,2024-03-13 06:20:40.443133,2024-03-13 15:01:36.655076,8.68,10.196.42.139,Office-SanFrancisco,password,1,0
EMP-1014,Gary Williams,Sales,Sales Rep,2024-03-13 08:05:14.084243,2024-03-13 17:32:58.378688,9.46,10.15.62.225,Office-London,certificate,0,0
EMP-1015,Janet Morales,Legal,Legal Counsel,2024-03-13 08:14:14.137332,2024-03-13 14:42:21.346451,6.47,10.169.122.243,Office-Berlin,certificate,1,0
EMP-1016,Shirley Cox,IT Security,CISO,2024-03-13 08:34:59.600150,2024-03-13 16:57:00.388449,8.37,10.177.52.183,Office-SanFrancisco,MFA,1,0
EMP-1017,Christine Wood,Executive,COO,2024-03-13 06:24:22.101181,2024-03-13 13:34:29.320075,7.17,10.31.64.58,Office-Bangalore,MFA,1,0
EMP-1018,Robert Ramos,Research & Development,R&D Manager,2024-03-13 07:33:48.622708,2024-03-13 13:45:56.566346,6.2,10.19.182.162,Office-SanFrancisco,certificate,1,0
EMP-1019,David Jones,Marketing,Marketing Manager,2024-03-13 09:55:24.713144,2024-03-13 18:39:10.763393,8.73,10.72.172.125,HQ-NewYork,MFA,1,0
EMP-1020,Patrick Kelly,Operations,Logistics Coordinator,2024-03-13 07:51:31.034431,2024-03-13 16:50:53.869335,8.99,10.207.105.49,Office-Bangalore,MFA,1,0
EMP-1021,Raymond Parker,Engineering,Engineering Manager,2024-03-13 08:06:01.363044,2024-03-13 19:20:19.952515,11.24,10.222.187.14,Office-Bangalore,MFA,1,0
EMP-1022,Stephanie Sanders,Finance,Finance Manager,2024-03-13 09:17:51.710531,2024-03-13 17:42:43.366612,8.41,10.49.138.115,HQ-NewYork,MFA,1,0
EMP-1023,Nancy Scott,Human Resources,Benefits Coordinator,2024-03-13 07:12:50.698065,2024-03-13 14:23:38.544464,7.18,10.207.221.220,Office-SanFrancisco,SSO,1,0
EMP-1024,Katherine Cooper,Sales,Sales Rep,2024-03-13 08:03:59.118528,2024-03-13 17:24:39.942365,9.34,10.105.125.124,HQ-NewYork,password,1,0
EMP-1025,Linda Perez,Legal,Legal Manager,2024-03-13 11:35:32.275932,2024-03-13 19:40:41.733936,8.09,10.238.201.201,HQ-NewYork,password,1,0
