user,employee_name,department,device,plug_time,unplug_time,duration_min,bytes_copied,source_ip
EMP-1005,Timothy Scott,Legal,USB-2824,2024-03-20 12:59:00,2024-03-20 14:40:00,101,0,10.95.91.54
EMP-1039,Donald Lee,Marketing,USB-7873,2024-03-20 14:41:00,2024-03-20 16:29:00,108,74551809,10.189.237.86
EMP-1084,Kimberly James,Sales,USB-4657,2024-03-20 08:09:00,2024-03-20 10:30:00,141,274043602,10.142.20.41
EMP-1099,Emily Foster,Marketing,USB-5506,2024-03-20 08:06:00,2024-03-20 10:08:00,122,194014277,10.211.1.73
EMP-1034,Paul Torres,Sales,USB-1434,2024-03-20 15:44:00,2024-03-20 17:03:00,79,0,10.176.163.219
EMP-1071,Ashley Long,Engineering,USB-1520,2024-03-20 16:43:00,2024-03-20 18:37:00,114,0,10.8.127.218
EMP-1090,Maria Gray,Operations,USB-4582,2024-03-20 15:42:00,2024-03-20 18:12:00,150,212604902,10.121.133.167
EMP-1055,Elizabeth Alvarez,Legal,USB-9279,2024-03-20 10:55:00,2024-03-20 12:25:00,90,221927659,10.82.229.139
EMP-1083,Emma Diaz,Human Resources,USB-9928,2024-03-20 08:51:00,2024-03-20 10:37:00,106,0,10.246.190.26
EMP-1044,Deborah Kelly,Sales,USB-4257,2024-03-20 12:36:00,2024-03-20 15:21:00,165,0,10.112.1.134
EMP-1089,Scott Garcia,Marketing,USB-1409,2024-03-21 17:45:00,2024-03-21 17:53:00,8,29756049,10.65.7.24
EMP-1043,Justin King,Human Resources,USB-7912,2024-03-21 08:39:00,2024-03-21 09:28:00,49,0,10.187.202.81
EMP-1036,Charles Patel,IT Security,USB-2824,2024-03-21 14:39:00,2024-03-21 15:46:00,67,0,10.3.29.20
EMP-1034,Paul Torres,Sales,USB-2679,2024-03-21 13:15:00,2024-03-21 13:38:00,23,0,10.176.163.219
EMP-1030,Anthony Bennett,Operations,USB-7912,2024-03-21 16:40:00,2024-03-21 17:44:00,64,210903196,10.34.172.166
EMP-1098,Kathleen Stewart,Research & Development,USB-9279,2024-03-21 09:47:00,2024-03-21 10:31:00,44,0,10.99.49.236
EMP-1052,Michael Bailey,Finance,USB-4257,2024-03-21 17:57:00,2024-03-21 20:02:00,125,0,10.206.119.171
EMP-1027,Catherine Green,Executive,USB-9928,2024-03-21 08:33:00,2024-03-21 09:55:00,82,78523375,10.236.219.136
EMP-1087,Christopher Martinez,Executive,USB-5012,2024-03-21 16:41:00,2024-03-21 17:12:00,31,68206228,10.192.212.146
EMP-1095,Anthony Wright,Legal,USB-5012,2024-03-21 10:05:00,2024-03-21 12:17:00,132,386704918,10.226.179.125
EMP-1059,Mark Wright,Marketing,USB-7873,2024-03-21 13:15:00,2024-03-21 16:00:00,165,0,10.87.172.174
EMP-1029,Justin Kim,Marketing,USB-1409,2024-03-21 17:49:00,2024-03-21 18:26:00,37,394554703,10.169.150.145
EMP-1019,David Jones,Marketing,USB-1520,2024-03-21 12:51:00,2024-03-21 15:42:00,171,0,10.72.172.125
EMP-1035,Steven Miller,Legal,USB-2679,2024-03-21 17:33:00,2024-03-21 19:18:00,105,201106267,10.12.1.86
EMP-1090,Maria Gray,Operations,USB-4257,2024-03-21 16:55:00,2024-03-21 19:46:00,171,148060678,10.121.133.167
EMP-1055,Elizabeth Alvarez,Legal,USB-5012,2024-03-21 15:41:00,2024-03-21 17:23:00,102,104653212,10.82.229.139
EMP-1083,Emma Diaz,Human Resources,USB-5506,2024-03-21 13:20:00,2024-03-21 15:19:00,119,0,10.246.190.26
EMP-1075,Stephen Ortiz,Legal,USB-2824,2024-03-21 17:55:00,2024-03-21 20:41:00,166,378517346,10.91.180.117
EMP-1075,Stephen Ortiz,Legal,USB-3286,2024-03-21 08:35:00,2024-03-21 09:01:00,26,220027955,10.91.180.117
EMP-1064,Donald Taylor,Sales,USB-4257,2024-03-21 18:03:00,2024-03-21 20:46:00,163,0,10.243.56.120
EMP-1029,Justin Kim,Marketing,USB-1520,2024-03-21 15:36:00,2024-03-21 16:00:00,24,0,10.169.150.145
EMP-1006,Nicole Brooks,IT Security,USB-4811,2024-03-21 17:27:00,2024-03-21 18:44:00,77,0,10.119.98.70
EMP-1011,Stephen Johnson,Engineering,USB-4257,2024-03-21 18:17:00,2024-03-21 21:05:00,168,0,10.197.165.88
EMP-1079,Stephen Nguyen,Marketing,USB-4257,2024-03-21 10:07:00,2024-03-21 11:48:00,101,312866840,10.224.4.147
EMP-1092,Christine Wilson,Finance,USB-2824,2024-03-21 16:04:00,2024-03-21 18:14:00,130,0,10.127.74.170
EMP-1007,Dennis Jimenez,Executive,USB-2535,2024-03-21 18:32:00,2024-03-21 20:24:00,112,0,10.103.69.17
EMP-1050,Patricia Garcia,Operations,USB-2424,2024-03-22 16:11:00,2024-03-22 16:54:00,43,0,10.107.227.162
EMP-1072,Gary Ramirez,Finance,USB-4811,2024-03-22 18:34:00,2024-03-22 21:14:00,160,0,10.226.153.180
EMP-1037,Melissa Howard,Executive,USB-2679,2024-03-22 10:01:00,2024-03-22 12:23:00,142,0,10.11.79.94
EMP-1012,Sharon Lee,Finance,USB-1434,2024-03-22 12:49:00,2024-03-22 15:08:00,139,0,10.196.46.130
EMP-1060,Cynthia Taylor,Operations,USB-1488,2024-03-22 10:04:00,2024-03-22 12:22:00,138,452233570,10.152.145.170
EMP-1005,Timothy Scott,Legal,USB-7912,2024-03-22 16:55:00,2024-03-22 17:58:00,63,0,10.95.91.54
EMP-1005,Timothy Scott,Legal,USB-3286,2024-03-22 18:29:00,2024-03-22 18:49:00,20,151874967,10.95.91.54
EMP-1046,Christine Evans,IT Security,USB-2824,2024-03-22 14:20:00,2024-03-22 16:24:00,124,366707668,10.33.50.108
EMP-1048,Cynthia Cruz,Research & Development,USB-9935,2024-03-22 12:06:00,2024-03-22 14:34:00,148,0,10.122.204.231
EMP-1039,Donald Lee,Marketing,USB-3286,2024-03-22 09:57:00,2024-03-22 10:16:00,19,362187497,10.189.237.86
EMP-1078,Sandra Campbell,Research & Development,USB-2535,2024-03-22 09:16:00,2024-03-22 11:26:00,130,166565664,10.137.33.71
EMP-1085,Laura Ruiz,Legal,USB-4811,2024-03-22 09:33:00,2024-03-22 10:15:00,42,0,10.60.74.181
EMP-1088,Jessica Reyes,Research & Development,USB-7873,2024-03-22 16:29:00,2024-03-22 17:09:00,40,39561280,10.129.139.127
EMP-1038,Anthony Mendoza,Research & Development,USB-3286,2024-03-22 11:46:00,2024-03-22 13:56:00,130,0,10.200.144.227
EMP-1008,Margaret Wood,Research & Development,USB-7912,2024-03-22 15:50:00,2024-03-22 15:57:00,7,373601005,10.68.36.64
EMP-1064,Donald Taylor,Sales,USB-9279,2024-03-22 15:55:00,2024-03-22 17:49:00,114,0,10.243.56.120
EMP-1071,Ashley Long,Engineering,USB-1520,2024-03-22 15:20:00,2024-03-22 17:55:00,155,0,10.8.127.218
EMP-1072,Gary Ramirez,Finance,USB-2679,2024-03-22 09:53:00,2024-03-22 10:18:00,25,400259708,10.226.153.180
EMP-1080,Kathleen Cruz,Operations,USB-1520,2024-03-22 16:49:00,2024-03-22 19:11:00,142,91708357,10.241.221.123
EMP-1036,Charles Patel,IT Security,USB-7912,2024-03-22 10:59:00,2024-03-22 11:18:00,19,0,10.3.29.20
EMP-1067,Rachel Foster,Executive,USB-4657,2024-03-22 14:26:00,2024-03-22 15:53:00,87,0,10.201.11.89
EMP-1086,Elizabeth Mendoza,IT Security,USB-4257,2024-03-22 10:35:00,2024-03-22 11:12:00,37,0,10.30.140.58
EMP-1098,Kathleen Stewart,Research & Development,USB-9279,2024-03-22 17:11:00,2024-03-22 19:32:00,141,26321018,10.99.49.236
EMP-1099,Emily Foster,Marketing,USB-5012,2024-03-22 17:54:00,2024-03-22 19:34:00,100,0,10.211.1.73
EMP-1073,Eric Harris,Human Resources,USB-2824,2024-03-23 12:17:00,2024-03-23 13:16:00,59,0,10.143.195.62
EMP-1047,Brandon Reed,Executive,USB-4582,2024-03-23 16:40:00,2024-03-23 17:34:00,54,470062995,10.78.74.54
EMP-1007,Dennis Jimenez,Executive,USB-4257,2024-03-23 10:04:00,2024-03-23 10:22:00,18,0,10.103.69.17
EMP-1079,Stephen Nguyen,Marketing,USB-1434,2024-03-23 18:55:00,2024-03-23 19:36:00,41,323026890,10.224.4.147
EMP-1073,Eric Harris,Human Resources,USB-2424,2024-03-23 10:04:00,2024-03-23 12:29:00,145,22394022,10.143.195.62
EMP-1058,Kathleen Smith,Research & Development,USB-7912,2024-03-23 09:46:00,2024-03-23 12:46:00,180,0,10.138.192.189
EMP-1030,Anthony Bennett,Operations,USB-4257,2024-03-23 08:17:00,2024-03-23 08:41:00,24,228792754,10.34.172.166
EMP-1010,Karen Watson,Operations,USB-9935,2024-03-23 10:38:00,2024-03-23 11:40:00,62,0,10.17.99.98
EMP-1075,Stephen Ortiz,Legal,USB-4811,2024-03-23 18:43:00,2024-03-23 19:08:00,25,211391245,10.91.180.117
EMP-1019,David Jones,Marketing,USB-2679,2024-03-23 08:39:00,2024-03-23 09:47:00,68,0,10.72.172.125
EMP-1071,Ashley Long,Engineering,USB-4657,2024-03-23 12:50:00,2024-03-23 13:02:00,12,172425245,10.8.127.218
EMP-1094,Edward Miller,Sales,USB-1520,2024-03-23 17:23:00,2024-03-23 20:02:00,159,18443733,10.194.128.161
EMP-1084,Kimberly James,Sales,USB-7873,2024-03-23 13:14:00,2024-03-23 13:21:00,7,0,10.142.20.41
EMP-1032,Thomas Hall,Finance,USB-9928,2024-03-23 08:07:00,2024-03-23 08:28:00,21,0,10.41.113.214
EMP-1035,Steven Miller,Legal,USB-2424,2024-03-23 10:59:00,2024-03-23 12:48:00,109,0,10.12.1.86
EMP-1040,Paul Lee,Operations,USB-1520,2024-03-24 18:43:00,2024-03-24 19:35:00,52,0,10.57.52.210
EMP-1026,Jason Hughes,IT Security,USB-9279,2024-03-24 13:45:00,2024-03-24 15:44:00,119,0,10.49.76.56
EMP-1042,Brian Chavez,Finance,USB-5506,2024-03-24 18:13:00,2024-03-24 20:40:00,147,0,10.241.8.30
EMP-1084,Kimberly James,Sales,USB-4257,2024-03-24 17:26:00,2024-03-24 18:43:00,77,310818865,10.142.20.41
EMP-1037,Melissa Howard,Executive,USB-9935,2024-03-24 08:12:00,2024-03-24 09:01:00,49,0,10.11.79.94
EMP-1014,Gary Williams,Sales,USB-9279,2024-03-24 15:52:00,2024-03-24 16:45:00,53,183709354,10.15.62.225
EMP-1088,Jessica Reyes,Research & Development,USB-4811,2024-03-24 14:38:00,2024-03-24 17:09:00,151,0,10.129.139.127
EMP-1003,Jennifer Sanders,Human Resources,USB-9279,2024-03-24 17:13:00,2024-03-24 17:51:00,38,0,10.21.142.76
EMP-1011,Stephen Johnson,Engineering,USB-3286,2024-03-24 16:00:00,2024-03-24 17:22:00,82,0,10.197.165.88
EMP-1022,Stephanie Sanders,Finance,USB-1434,2024-03-24 17:54:00,2024-03-24 19:50:00,116,0,10.49.138.115
EMP-1019,David Jones,Marketing,USB-1488,2024-03-24 08:53:00,2024-03-24 09:15:00,22,0,10.72.172.125
EMP-1097,Mark Anderson,Executive,USB-5012,2024-03-24 11:44:00,2024-03-24 14:42:00,178,186188704,10.239.184.75
EMP-1099,Emily Foster,Marketing,USB-5012,2024-03-24 12:23:00,2024-03-24 13:19:00,56,0,10.211.1.73
EMP-1019,David Jones,Marketing,USB-1409,2024-03-24 18:33:00,2024-03-24 21:23:00,170,0,10.72.172.125
EMP-1070,Sharon Sanders,Operations,USB-2535,2024-03-24 09:36:00,2024-03-24 10:50:00,74,0,10.213.240.23
EMP-1096,Benjamin Cox,IT Security,USB-2679,2024-03-25 08:05:00,2024-03-25 10:47:00,162,0,10.142.4.142
EMP-1035,Steven Miller,Legal,USB-2535,2024-03-25 09:51:00,2024-03-25 11:17:00,86,0,10.12.1.86
EMP-1033,Christine Peterson,Human Resources,USB-5506,2024-03-25 17:21:00,2024-03-25 19:49:00,148,0,10.68.30.228
EMP-1084,Kimberly James,Sales,USB-2535,2024-03-25 10:38:00,2024-03-25 11:36:00,58,22993748,10.142.20.41
EMP-1059,Mark Wright,Marketing,USB-1434,2024-03-25 08:49:00,2024-03-25 09:35:00,46,0,10.87.172.174
EMP-1050,Patricia Garcia,Operations,USB-7912,2024-03-25 16:15:00,2024-03-25 17:57:00,102,314772203,10.107.227.162
EMP-1070,Sharon Sanders,Operations,USB-2535,2024-03-25 17:21:00,2024-03-25 18:05:00,44,0,10.213.240.23
EMP-1006,Nicole Brooks,IT Security,USB-5012,2024-03-25 11:49:00,2024-03-25 13:10:00,81,0,10.119.98.70
EMP-1049,Andrew Rogers,Marketing,USB-3286,2024-03-25 09:53:00,2024-03-25 11:22:00,89,0,10.173.80.58
EMP-1076,Steven Robinson,IT Security,USB-2679,2024-03-25 17:54:00,2024-03-25 18:02:00,8,0,10.31.191.138
EMP-1085,Laura Ruiz,Legal,USB-7873,2024-03-25 09:14:00,2024-03-25 10:29:00,75,0,10.60.74.181
EMP-1097,Mark Anderson,Executive,USB-5506,2024-03-25 09:04:00,2024-03-25 10:30:00,86,0,10.239.184.75
EMP-1098,Kathleen Stewart,Research & Development,USB-5012,2024-03-25 18:39:00,2024-03-25 21:22:00,163,0,10.99.49.236
EMP-1032,Thomas Hall,Finance,USB-5012,2024-03-25 15:35:00,2024-03-25 18:03:00,148,0,10.41.113.214
EMP-1001,Mark Edwards,Engineering,USB-2535,2024-03-25 16:07:00,2024-03-25 17:17:00,70,0,10.179.109.88
EMP-1080,Kathleen Cruz,Operations,USB-7873,2024-03-25 09:34:00,2024-03-25 12:32:00,178,152118295,10.241.221.123
EMP-1077,Margaret Patel,Executive,USB-1488,2024-03-25 09:25:00,2024-03-25 10:43:00,78,0,10.73.252.26
EMP-1025,Linda Perez,Legal,USB-3286,2024-03-25 13:31:00,2024-03-25 14:44:00,73,453599454,10.238.201.201
EMP-1007,Dennis Jimenez,Executive,USB-9279,2024-03-25 13:17:00,2024-03-25 15:04:00,107,0,10.103.69.17
EMP-1092,Christine Wilson,Finance,USB-2679,2024-03-25 15:34:00,2024-03-25 16:34:00,60,96599109,10.127.74.170
EMP-1073,Eric Harris,Human Resources,USB-2424,2024-03-25 13:14:00,2024-03-25 14:41:00,87,377538774,10.143.195.62
EMP-1057,Anna Reyes,Executive,USB-7912,2024-03-25 11:28:00,2024-03-25 13:57:00,149,0,10.100.232.198
EMP-1078,Sandra Campbell,Research & Development,USB-5506,2024-03-25 11:34:00,2024-03-25 13:13:00,99,0,10.137.33.71
EMP-1027,Catherine Green,Executive,USB-2424,2024-03-25 09:55:00,2024-03-25 10:49:00,54,0,10.236.219.136
EMP-1039,Donald Lee,Marketing,USB-2824,2024-03-25 12:52:00,2024-03-25 15:24:00,152,0,10.189.237.86
EMP-1069,Alexander Martin,Marketing,USB-3286,2024-03-25 17:16:00,2024-03-25 19:16:00,120,92654651,10.70.158.207
EMP-1063,Brian Lewis,Human Resources,USB-4657,2024-03-25 14:20:00,2024-03-25 16:02:00,102,0,10.244.64.52
EMP-1072,Gary Ramirez,Finance,USB-1434,2024-03-26 18:12:00,2024-03-26 21:02:00,170,438011501,10.226.153.180
EMP-1015,Janet Morales,Legal,USB-4582,2024-03-26 11:41:00,2024-03-26 13:05:00,84,358684732,10.169.122.243
EMP-1089,Scott Garcia,Marketing,USB-1409,2024-03-26 15:24:00,2024-03-26 16:24:00,60,161417689,10.65.7.24
EMP-1086,Elizabeth Mendoza,IT Security,USB-2535,2024-03-26 17:21:00,2024-03-26 19:45:00,144,357383517,10.30.140.58
EMP-1068,David Cook,Research & Development,USB-4582,2024-03-26 15:21:00,2024-03-26 15:27:00,6,0,10.28.111.246
EMP-1055,Elizabeth Alvarez,Legal,USB-9935,2024-03-26 09:51:00,2024-03-26 12:25:00,154,0,10.82.229.139
EMP-1043,Justin King,Human Resources,USB-4582,2024-03-26 16:32:00,2024-03-26 17:06:00,34,214947863,10.187.202.81
EMP-1022,Stephanie Sanders,Finance,USB-9279,2024-03-26 13:08:00,2024-03-26 14:02:00,54,489421944,10.49.138.115
EMP-1057,Anna Reyes,Executive,USB-1488,2024-03-26 18:50:00,2024-03-26 21:26:00,156,0,10.100.232.198
EMP-1015,Janet Morales,Legal,USB-9935,2024-03-26 17:59:00,2024-03-26 18:58:00,59,21892199,10.169.122.243
EMP-1092,Christine Wilson,Finance,USB-1434,2024-03-26 13:12:00,2024-03-26 14:51:00,99,0,10.127.74.170
EMP-1030,Anthony Bennett,Operations,USB-5506,2024-03-26 08:34:00,2024-03-26 09:16:00,42,464294534,10.34.172.166
EMP-1079,Stephen Nguyen,Marketing,USB-9928,2024-03-26 14:44:00,2024-03-26 15:19:00,35,259629465,10.224.4.147
EMP-1081,Stephanie Morales,Engineering,USB-1520,2024-03-26 18:22:00,2024-03-26 20:59:00,157,0,10.39.208.145
EMP-1050,Patricia Garcia,Operations,USB-5012,2024-03-26 15:53:00,2024-03-26 17:14:00,81,0,10.107.227.162
EMP-1072,Gary Ramirez,Finance,USB-9279,2024-03-26 10:41:00,2024-03-26 12:33:00,112,0,10.226.153.180
EMP-1031,Kenneth Long,Engineering,USB-7873,2024-03-26 16:28:00,2024-03-26 19:23:00,175,14051361,10.145.26.19
EMP-1061,Samuel Diaz,Engineering,USB-1409,2024-03-26 15:05:00,2024-03-26 16:52:00,107,498058064,10.67.98.84
EMP-1038,Anthony Mendoza,Research & Development,USB-9279,2024-03-26 13:33:00,2024-03-26 13:44:00,11,0,10.200.144.227
EMP-1086,Elizabeth Mendoza,IT Security,USB-3286,2024-03-27 13:26:00,2024-03-27 16:25:00,179,0,10.30.140.58
EMP-1074,Laura Williams,Sales,USB-1434,2024-03-27 15:03:00,2024-03-27 17:45:00,162,0,10.178.63.79
EMP-1035,Steven Miller,Legal,USB-7873,2024-03-27 10:11:00,2024-03-27 11:29:00,78,0,10.12.1.86
EMP-1095,Anthony Wright,Legal,USB-4257,2024-03-27 17:57:00,2024-03-27 18:44:00,47,0,10.226.179.125
EMP-1013,Samantha Cook,Human Resources,USB-1520,2024-03-27 17:59:00,2024-03-27 19:27:00,88,0,10.196.42.139
EMP-1054,Kimberly Long,Sales,USB-7873,2024-03-27 13:25:00,2024-03-27 16:25:00,180,389419568,10.125.161.62
EMP-1063,Brian Lewis,Human Resources,USB-2679,2024-03-27 18:40:00,2024-03-27 18:50:00,10,443781879,10.244.64.52
EMP-1050,Patricia Garcia,Operations,USB-9279,2024-03-27 08:41:00,2024-03-27 09:56:00,75,0,10.107.227.162
EMP-1051,Amy Phillips,Engineering,USB-2824,2024-03-27 11:49:00,2024-03-27 12:28:00,39,0,10.200.109.57
EMP-1052,Michael Bailey,Finance,USB-2824,2024-03-27 17:11:00,2024-03-27 17:20:00,9,0,10.206.119.171
EMP-1050,Patricia Garcia,Operations,USB-1434,2024-03-27 11:35:00,2024-03-27 12:01:00,26,0,10.107.227.162
EMP-1024,Katherine Cooper,Sales,USB-4582,2024-03-27 15:02:00,2024-03-27 15:14:00,12,318413691,10.105.125.124
EMP-1069,Alexander Martin,Marketing,USB-4582,2024-03-27 09:24:00,2024-03-27 11:39:00,135,0,10.70.158.207
EMP-1011,Stephen Johnson,Engineering,USB-4811,2024-03-27 13:15:00,2024-03-27 15:54:00,159,0,10.197.165.88
EMP-1021,Raymond Parker,Engineering,USB-1409,2024-03-27 13:13:00,2024-03-27 15:49:00,156,231383148,10.222.187.14
EMP-1041,Michelle Robinson,Engineering,USB-1520,2024-03-28 18:19:00,2024-03-28 19:45:00,86,0,10.85.72.222
EMP-1021,Raymond Parker,Engineering,USB-3286,2024-03-28 08:11:00,2024-03-28 10:42:00,151,0,10.222.187.14
EMP-1046,Christine Evans,IT Security,USB-2424,2024-03-28 08:41:00,2024-03-28 11:01:00,140,335535912,10.33.50.108
EMP-1006,Nicole Brooks,IT Security,USB-7912,2024-03-28 13:25:00,2024-03-28 16:13:00,168,50588531,10.119.98.70
EMP-1076,Steven Robinson,IT Security,USB-7912,2024-03-28 09:09:00,2024-03-28 11:05:00,116,0,10.31.191.138
EMP-1058,Kathleen Smith,Research & Development,USB-2824,2024-03-28 10:43:00,2024-03-28 12:33:00,110,320562521,10.138.192.189
EMP-1007,Dennis Jimenez,Executive,USB-9928,2024-03-28 12:50:00,2024-03-28 14:38:00,108,301380421,10.103.69.17
EMP-1037,Melissa Howard,Executive,USB-2679,2024-03-28 08:02:00,2024-03-28 09:55:00,113,0,10.11.79.94
EMP-1028,Angela Hernandez,Research & Development,USB-9935,2024-03-28 16:58:00,2024-03-28 17:09:00,11,0,10.221.61.104
EMP-1048,Cynthia Cruz,Research & Development,USB-7912,2024-03-28 11:45:00,2024-03-28 13:14:00,89,0,10.122.204.231
EMP-1033,Christine Peterson,Human Resources,USB-9279,2024-03-28 10:55:00,2024-03-28 12:23:00,88,0,10.68.30.228
EMP-1068,David Cook,Research & Development,USB-4811,2024-03-28 13:10:00,2024-03-28 14:08:00,58,443527215,10.28.111.246
EMP-1067,Rachel Foster,Executive,USB-5012,2024-03-28 15:45:00,2024-03-28 17:32:00,107,408881037,10.201.11.89
EMP-1019,David Jones,Marketing,USB-4657,2024-03-28 14:39:00,2024-03-28 16:47:00,128,0,10.72.172.125
EMP-1027,Catherine Green,Executive,USB-1520,2024-03-29 10:15:00,2024-03-29 10:43:00,28,0,10.236.219.136
EMP-1034,Paul Torres,Sales,USB-2424,2024-03-29 11:42:00,2024-03-29 13:22:00,100,396392384,10.176.163.219
EMP-1035,Steven Miller,Legal,USB-1434,2024-03-29 08:40:00,2024-03-29 11:01:00,141,419387224,10.12.1.86
EMP-1081,Stephanie Morales,Engineering,USB-9935,2024-03-29 11:13:00,2024-03-29 12:11:00,58,356506961,10.39.208.145
EMP-1029,Justin Kim,Marketing,USB-9279,2024-03-29 14:39:00,2024-03-29 15:11:00,32,0,10.169.150.145
EMP-1034,Paul Torres,Sales,USB-4582,2024-03-29 18:35:00,2024-03-29 20:12:00,97,307837309,10.176.163.219
EMP-1055,Elizabeth Alvarez,Legal,USB-4657,2024-03-29 16:35:00,2024-03-29 18:55:00,140,14380160,10.82.229.139
EMP-1069,Alexander Martin,Marketing,USB-1520,2024-03-29 12:01:00,2024-03-29 13:15:00,74,0,10.70.158.207
EMP-1014,Gary Williams,Sales,USB-4657,2024-03-29 15:52:00,2024-03-29 18:10:00,138,0,10.15.62.225
EMP-1029,Justin Kim,Marketing,USB-9279,2024-03-29 10:11:00,2024-03-29 11:10:00,59,0,10.169.150.145
EMP-1075,Stephen Ortiz,Legal,USB-4582,2024-03-29 14:32:00,2024-03-29 15:50:00,78,0,10.91.180.117
EMP-1022,Stephanie Sanders,Finance,USB-7912,2024-03-29 17:42:00,2024-03-29 18:05:00,23,0,10.49.138.115
EMP-1058,Kathleen Smith,Research & Development,USB-1488,2024-03-29 11:49:00,2024-03-29 13:26:00,97,112757589,10.138.192.189
EMP-1092,Christine Wilson,Finance,USB-1434,2024-03-29 09:15:00,2024-03-29 09:40:00,25,0,10.127.74.170
EMP-1046,Christine Evans,IT Security,USB-9279,2024-03-30 17:09:00,2024-03-30 17:51:00,42,0,10.33.50.108
EMP-1086,Elizabeth Mendoza,IT Security,USB-9928,2024-03-30 10:46:00,2024-03-30 12:14:00,88,0,10.30.140.58
EMP-1079,Stephen Nguyen,Marketing,USB-1520,2024-03-30 10:57:00,2024-03-30 13:04:00,127,0,10.224.4.147
EMP-1094,Edward Miller,Sales,USB-7912,2024-03-30 10:23:00,2024-03-30 12:02:00,99,458745978,10.194.128.161
EMP-1029,Justin Kim,Marketing,USB-2535,2024-03-30 11:51:00,2024-03-30 11:58:00,7,0,10.169.150.145
EMP-1005,Timothy Scott,Legal,USB-1434,2024-03-30 15:45:00,2024-03-30 16:05:00,20,0,10.95.91.54
EMP-1015,Janet Morales,Legal,USB-9935,2024-03-30 14:43:00,2024-03-30 16:22:00,99,0,10.169.122.243
EMP-1048,Cynthia Cruz,Research & Development,USB-2679,2024-03-30 18:28:00,2024-03-30 19:48:00,80,0,10.122.204.231
EMP-1017,Christine Wood,Executive,USB-9928,2024-03-30 11:36:00,2024-03-30 12:13:00,37,0,10.31.64.58
EMP-1064,Donald Taylor,Sales,USB-1520,2024-03-30 10:12:00,2024-03-30 11:08:00,56,56443467,10.243.56.120
EMP-1065,Lisa Cox,Legal,USB-2424,2024-03-30 10:09:00,2024-03-30 11:27:00,78,0,10.247.80.28
EMP-1017,Christine Wood,Executive,USB-5012,2024-03-30 17:47:00,2024-03-30 19:36:00,109,243239992,10.31.64.58
EMP-1056,Karen Robinson,IT Security,USB-2679,2024-03-30 13:24:00,2024-03-30 16:06:00,162,285743053,10.55.17.107
EMP-1005,Timothy Scott,Legal,USB-4657,2024-03-30 10:02:00,2024-03-30 10:15:00,13,0,10.95.91.54
EMP-1061,Samuel Diaz,Engineering,USB-7873,2024-03-30 08:35:00,2024-03-30 11:19:00,164,0,10.67.98.84
EMP-1081,Stephanie Morales,Engineering,USB-2424,2024-03-30 17:33:00,2024-03-30 20:24:00,171,0,10.39.208.145
EMP-1065,Lisa Cox,Legal,USB-4811,2024-03-30 11:55:00,2024-03-30 12:53:00,58,0,10.247.80.28
EMP-1011,Stephen Johnson,Engineering,USB-9928,2024-03-30 16:48:00,2024-03-30 18:43:00,115,0,10.197.165.88
EMP-1029,Justin Kim,Marketing,USB-4257,2024-03-30 17:40:00,2024-03-30 20:06:00,146,0,10.169.150.145
EMP-1004,Alexander Rodriguez,Sales,USB-7873,2024-03-30 16:08:00,2024-03-30 16:49:00,41,194081140,10.253.21.219
EMP-1006,Nicole Brooks,IT Security,USB-3286,2024-03-30 08:28:00,2024-03-30 09:47:00,79,0,10.119.98.70
EMP-1011,Stephen Johnson,Engineering,USB-5012,2024-03-30 18:59:00,2024-03-30 19:37:00,38,352305780,10.197.165.88
EMP-1084,Kimberly James,Sales,USB-7873,2024-03-30 16:44:00,2024-03-30 17:10:00,26,0,10.142.20.41
EMP-1052,Michael Bailey,Finance,USB-7992,2024-03-19 23:43:00,2024-03-20 00:05:00,6,3096881763,10.206.119.171
EMP-1052,Michael Bailey,Finance,USB-9207,2024-03-26 23:20:00,2024-03-26 23:34:00,19,355279973,10.206.119.171
EMP-1052,Michael Bailey,Finance,USB-2676,2024-03-27 23:23:00,2024-03-27 23:38:00,21,1312178964,10.206.119.171
EMP-1052,Michael Bailey,Finance,USB-4830,2024-03-29 23:17:00,2024-03-29 23:25:00,15,431546547,10.206.119.171
EMP-1052,Michael Bailey,Finance,USB-5823,2024-03-30 23:33:00,2024-03-30 23:47:00,14,1738066154,10.206.119.171
EMP-1049,Andrew Rogers,Marketing,USB-7822,2024-03-24 23:20:00,2024-03-24 23:29:00,25,3774421922,10.173.80.58
